id,queued_time,wait_time,runtime,node_requested,node_used,walltime
756,2259580,44485,14501,64,64,14400
757,2259613,50877,14489,64,64,14400
758,2259618,50891,14508,64,64,14400
759,2259620,50912,14529,64,64,14400
760,2259630,50921,14466,64,64,14400
761,2259638,50931,14509,64,64,14400
762,2259728,41,7292,8,8,7200
763,2259811,41023,21703,128,128,21600
764,2261288,30,3217,8,8,7200
765,2264147,19,2576,8,8,3600
766,2264304,27953,9879,256,256,14400
767,2264554,4652,321,48,48,14400
768,2264617,4939,90,48,48,14400
769,2264735,28995,10308,96,96,14400
770,2267043,26531,9748,256,256,14400
771,2267907,24291,3730,256,256,9600
772,2267915,32362,4471,128,128,14400
773,2267946,27988,14888,256,256,18000
774,2268633,38,8201,8,8,7200
775,2270080,40,270,48,48,14400
776,2271815,11902,3145,100,100,7200
777,2273377,3058705,146,2048,2048,86400
778,2273458,1904504,2470,2048,2048,86400
779,2275927,28,1015,48,48,14400
780,2278419,25,447,48,48,14400
781,2287380,22,7283,8,8,7200
782,2287819,13055,4072,100,100,7200
783,2287966,14076,21714,128,128,21600
784,2288342,13757,21698,128,128,21600
785,2289126,13014,22638,128,128,21600
786,2289554,12702,22645,128,128,21600
787,2290333,12992,22641,128,128,21600
788,2290731,13271,22637,128,128,21600
789,2294979,25,7290,8,8,7200
790,2296129,23,3189,8,8,7200
791,2300451,8889,1122,1024,1024,1800
792,2301344,9265,8935,256,256,14400
793,2301362,22479,9983,256,256,14400
794,2301371,44939,9725,256,256,14400
795,2301388,2698,3135,256,256,9000
796,2301392,9458,3510,256,256,14400
797,2301401,18170,6099,256,256,14400
798,2301407,31389,4826,256,256,14400
799,2301409,10413,8755,256,256,14400
800,2301422,23859,10009,256,256,14400
801,2301920,243,91,256,256,1800
802,2302452,25,211,256,256,1800
803,2302836,19,8184,8,8,7200
804,2303408,698,1886,64,64,6900
805,2303583,4492,1217,512,512,3600
806,2303974,2063,10532,96,96,14400
807,2304374,599,1058,256,256,1800
808,2304596,20,6423,8,8,7200
809,2305619,5210,112,64,64,14400
810,2305621,5249,110,64,64,14400
811,2305623,5267,111,64,64,14400
812,2305626,5377,112,64,64,14400
813,2305639,5422,96,64,64,14400
814,2305661,5424,14485,64,64,14400
815,2305667,5495,14508,64,64,14400
816,2305677,5508,14503,64,64,14400
817,2305697,5808,14481,64,64,14400
818,2305699,9766,14491,64,64,14400
819,2305701,9784,14489,64,64,14400
820,2305703,9803,14489,64,64,14400
821,2305718,9806,14491,64,64,14400
822,2305720,10162,14490,64,64,14400
823,2305722,10876,14486,64,64,14400
824,2305724,19889,14516,64,64,14400
825,2305736,19961,14490,64,64,14400
826,2305738,19977,14492,64,64,14400
827,2305740,22149,14514,64,64,14400
828,2305742,24279,14487,64,64,14400
829,2306456,41,274,256,256,1800
830,2306974,26,4476,64,64,5400
831,2309277,1312,1204,256,256,1800
832,2311137,68,7283,8,8,7200
833,2311988,2401,1048,256,256,1800
834,2313294,46,188,10,10,1800
835,2313500,6575,43272,528,528,43200
836,2313705,27,110,10,10,1800
837,2313831,57,111,10,10,1800
838,2315624,19,1006,10,10,1800
839,2316420,237,13913,24,24,14400
840,2316471,2103,13955,24,24,14400
841,2316491,2122,13996,24,24,14400
842,2316514,2080,10749,96,96,14400
843,2316514,3600,13908,24,24,14400
844,2316534,3598,13951,24,24,14400
845,2316556,3598,13970,24,24,14400
846,2316590,3582,13911,24,24,14400
847,2316615,3577,13972,24,24,14400
848,2316780,3313,18146,128,128,21540
849,2318611,7381,1890,8,8,1800
850,2318801,1253,3702,163,163,3600
851,2318994,1037,7281,8,8,7200
852,2320108,499,4647,163,163,3600
853,2320581,706,2550,64,64,3600
854,2321661,922,4651,163,163,3600
855,2322202,3434,9870,256,256,14400
856,2322223,3511,7037,256,256,14400
857,2322380,1421,3707,163,163,3600
858,2322479,4759,20621,128,128,21600
859,2322486,17671,44357,1024,1024,43200
860,2322656,7343,21711,1024,1024,21600
861,2322736,33504,39073,1024,1024,43200
862,2322814,1992,805,163,163,3600
863,2323315,1612,3693,163,163,3600
864,2323622,1438,3696,163,163,3600
865,2324183,11111,21709,128,128,21600
866,2324527,13716,22623,128,128,21600
867,2325225,27139,21705,128,128,21600
868,2325531,7024,9710,256,256,14400
869,2325557,26851,21702,128,128,21600
870,2326369,26135,21704,128,128,21600
871,2327077,25450,21702,128,128,21600
872,2327254,8062,15422,64,64,14400
873,2327332,18997,14498,64,64,14400
874,2327378,18973,14515,64,64,14400
875,2327380,18990,14515,64,64,14400
876,2327432,18980,14512,64,64,14400
877,2327435,20451,14492,64,64,14400
878,2327437,20485,14533,64,64,14400
879,2327448,20497,14531,64,64,14400
880,2327450,20517,14488,64,64,14400
881,2327605,27,7283,8,8,7200
882,2328581,19408,14528,64,64,14400
883,2328583,23407,14484,64,64,14400
884,2328586,32302,14494,64,64,14400
885,2328588,34116,14479,64,64,14400
886,2328590,34134,14498,64,64,14400
887,2328922,33822,14498,64,64,14400
888,2328932,33830,14500,64,64,14400
889,2328934,34441,14479,64,64,14400
890,2328936,34459,14499,64,64,14400
891,2328938,34476,14519,64,64,14400
892,2329294,15909,10791,96,96,14400
893,2331291,20,91,10,10,7200
894,2331363,10928,8804,256,256,14400
895,2333673,22,90,16,16,7200
896,2333844,34519,22722,192,192,21600
897,2334110,56,98,16,16,7200
898,2334422,11968,9705,256,256,14400
899,2334559,28,90,16,16,7200
900,2334956,27,110,16,16,7200
901,2335260,76,8217,8,8,7200
902,2335862,26,112,16,16,1800
903,2336457,14699,1048,128,128,10800
904,2336500,14696,1048,128,128,10800
905,2336556,15240,91,128,128,10800
906,2336663,15152,113,128,128,10800
907,2336723,15112,132,128,128,10800
908,2336736,15120,131,128,128,10800
909,2336819,15111,98,128,128,10800
910,2336824,15250,97,128,128,10800
911,2336835,15376,110,128,128,10800
912,2336894,28,112,8,8,1800
913,2337183,17,938,8,8,7200
914,2337473,25072,132,256,256,21600
915,2337846,21,93,8,8,1800
916,2338361,35007,365,128,128,21600
917,2339030,23,131,16,16,3600
918,2339252,36,229,16,16,3600
919,2339343,2173,6404,138,138,7200
920,2339617,45,211,16,16,3600
921,2339874,43,94,8,8,1800
922,2339974,77,370,15,15,3540
923,2340188,43,1874,8,8,1800
924,2340404,61,468,15,15,3540
925,2340624,40,3686,16,16,3600
926,2340839,15280,94,64,64,14400
927,2340842,18658,94,64,64,14400
928,2340846,22588,90,64,64,14400
929,2340857,22597,111,64,64,14400
930,2340865,22609,14498,64,64,14400
931,2340876,22618,14498,64,64,14400
932,2340879,22649,14485,64,64,14400
933,2340896,22672,14523,64,64,14400
934,2340899,22692,14519,64,64,14400
935,2340904,25598,14474,64,64,14400
936,2340915,27466,15682,64,64,14400
937,2340918,29793,15404,64,64,14400
938,2340921,29810,15581,64,64,14400
939,2340924,29825,15406,64,64,14400
940,2340936,37098,14489,64,64,14400
941,2340939,37119,14503,64,64,14400
942,2340942,37159,14500,64,64,14400
943,2340955,37164,14502,64,64,14400
944,2340961,56,459,15,15,3540
945,2341478,970,3638,15,15,3540
946,2342424,9845,4121,256,256,9000
947,2342448,39,4042,16,16,9000
948,2343078,16446,8812,256,256,14400
949,2343084,17844,9754,256,256,14400
950,2343813,30,7313,8,8,7200
951,2345188,17237,9746,256,256,14400
952,2345203,11216,3076,256,256,9000
953,2347822,25625,19274,128,128,21600
954,2348684,3745,14045,24,24,14400
955,2348711,4711,13997,24,24,14400
956,2348734,4726,13979,24,24,14400
957,2348772,4730,13975,24,24,14400
958,2348811,18026,13963,24,24,14400
959,2348849,18540,13998,24,24,14400
960,2348883,18565,13960,24,24,14400
961,2348922,18561,13946,24,24,14400
962,2349989,1024,161,8,8,1800
963,2349991,988,116,16,16,1800
964,2349998,943,92,32,32,1800
965,2350008,775,115,64,64,1800
966,2350010,2279,112,128,128,1800
967,2350014,2040,150,256,256,1800
968,2350017,1759,191,512,512,1800
969,2350223,1948,808,8,8,7200
970,2350228,2240,449,16,16,14400
971,2350243,16280,286,32,32,14400
972,2350246,991,1125,64,64,1800
973,2350248,2075,178,128,128,1800
974,2350251,2000,150,256,256,1800
975,2350261,1769,214,512,512,1800
976,2350420,639,2355,8,8,3600
977,2351374,1192,7288,8,8,7200
978,2354244,17956,1020,128,128,10800
979,2354245,17975,1198,128,128,10800
980,2354246,19004,89,128,128,10800
981,2355938,17823,10674,96,96,14400
982,2357204,16908,21707,128,128,21600
983,2359855,18283,14503,64,64,14400
984,2359859,21146,14484,64,64,14400
985,2359875,24216,14484,64,64,14400
986,2359877,26282,14497,64,64,14400
987,2360033,46,7281,8,8,7200
988,2361396,12813,22627,128,128,21600
989,2367671,29,7285,8,8,7200
990,2370507,26,1001,8,8,7200
991,2370515,37,1180,8,8,7200
992,2370524,244,1003,8,8,7200
993,2373184,1090,1048,256,256,1800
994,2373440,1908,3061,128,128,10800
995,2373441,1943,1045,128,128,10800
996,2373442,1966,3058,128,128,10800
997,2374414,2043,21708,128,128,21600
998,2374416,2848,21705,128,128,21600
999,2374808,2481,21719,128,128,21600
1000,2375144,3292,21701,128,128,21600
1001,2375348,82,8193,8,8,7200
1002,2376240,21,14920,24,24,14400
1003,2376254,1645,13969,24,24,14400
1004,2376263,17,14939,24,24,14400
1005,2376281,1656,14010,24,24,14400
1006,2377165,827,1047,128,128,1800
1007,2377720,6823,1175,384,384,21540
1008,2379046,23,268,64,64,1800
1009,2382202,29,5466,48,48,14400
1010,2382621,1489,14504,24,24,14400
1011,2382661,1487,14509,24,24,14400
1012,2382717,1452,14525,24,24,14400
1013,2382776,1413,14525,24,24,14400
1014,2383887,26,7306,8,8,7200
1015,2384388,19,14504,96,96,14400
1016,2385858,46,1894,8,8,1800
1017,2388685,21,87,8,8,1800
1018,2389025,29,87,8,8,1800
1019,2389503,23,129,8,8,1800
1020,2389774,27,131,8,8,1800
1021,2390093,28,128,8,8,1800
1022,2390250,29,110,128,128,21540
1023,2390330,29,109,8,8,1800
1024,2390572,25,112,128,128,21540
1025,2391415,27,7292,8,8,7200
1026,2391969,67,14176,24,24,14400
1027,2391969,49,21619,128,128,21540
1028,2392009,47,13978,24,24,14400
1029,2392111,25,14076,24,24,14400
1030,2392167,26,14040,24,24,14400
1031,2392666,23,20273,128,128,21600
1032,2394102,23,21642,128,128,21540
1033,2394656,2911,1482,1024,1024,43200
1034,2394949,393,3902,1024,1024,21600
1035,2395314,3701,44207,1024,1024,43200
1036,2396547,28,341,128,128,1800
1037,2396936,26,1891,256,256,1800
1038,2398195,18,582,8,8,1800
1039,2399579,48,208,8,8,1800
1040,2400440,43,95,128,128,3600
1041,2400444,59,95,128,128,3600
1042,2400445,19,766,128,128,3600
1043,2400698,26,93,128,128,10800
1044,2400699,45,91,128,128,10800
1045,2400700,65,1114,128,128,10800
1046,2400818,27,781,128,128,3600
1047,2400836,25,783,128,128,3600
1048,2400875,26,1058,128,128,10800
1049,2400877,42,1119,128,128,10800
1050,2400980,38,292,128,128,3600
1051,2400982,56,390,128,128,3600
1052,2400983,75,351,128,128,3600
1053,2401073,163,290,128,128,3600
1054,2401074,262,308,128,128,3600
1055,2401075,22,294,128,128,3600
1056,2401231,178,667,128,128,10800
1057,2401232,205,659,128,128,10800
1058,2401233,221,622,128,128,10800
1059,2401271,43,508,512,512,1800
1060,2401339,194,683,128,128,10800
1061,2401340,314,649,128,128,10800
1062,2401352,318,652,128,128,10800
1063,2401394,434,210,512,512,1800
1064,2401674,16,1985,128,128,3600
1065,2401685,201,132,128,128,3600
1066,2401686,279,2551,128,128,3600
1067,2401803,239,115,128,128,3600
1068,2401804,280,1921,128,128,3600
1069,2401805,297,1729,128,128,3600
1070,2401921,215,145,128,128,3600
1071,2401922,243,138,128,128,3600
1072,2401923,258,141,128,128,3600
1073,2402022,197,1883,8,8,1800
1074,2402047,195,7284,8,8,7200
1075,2402061,232,169,528,528,43200
1076,2402257,74,21711,128,128,21600
1077,2402258,90,21732,128,128,21600
1078,2402293,12,118,256,256,3600
1079,2402442,45,1713,256,256,1800
1080,2402542,25,211,512,512,1800
1081,2402708,35,22622,128,128,21600
1082,2402709,15,21693,128,128,21600
1083,2402718,106,21693,128,128,21600
1084,2402725,80,3527,128,128,10800
1085,2402778,66,9841,256,256,14400
1086,2402816,1044,3978,256,256,9000
1087,2402956,1391,3551,128,128,10800
1088,2402957,1449,4353,128,128,10800
1089,2402958,1562,3378,128,128,10800
1090,2403052,1512,21705,128,128,21600
1091,2403140,19,207,8,8,1800
1092,2403696,587,194,512,512,1800
1093,2404202,382,5002,128,128,21600
1094,2404207,886,9783,256,256,14400
1095,2404301,242,533,256,256,1800
1096,2405013,18,113,8,8,1800
1097,2405023,1513,518,256,256,1800
1098,2405023,171,86,16,16,1800
1099,2405030,358,113,64,64,1800
1100,2405145,176,220,8,8,7200
1101,2405786,22,125,8,8,1800
1102,2405789,38,127,16,16,1800
1103,2405800,46,148,32,32,1800
1104,2405802,259,113,64,64,1800
1105,2405805,1645,110,128,128,1800
1106,2405808,1293,126,256,256,1800
1107,2405820,2099,1115,512,512,1800
1108,2405859,43,826,8,8,7200
1109,2405861,138,450,16,16,14400
1110,2405865,417,287,32,32,14400
1111,2405868,390,230,64,64,1800
1112,2405877,1593,151,128,128,1800
1113,2405879,1399,145,256,256,1800
1114,2405886,3175,189,512,512,1800
1115,2406752,81,828,8,8,7200
1116,2406756,19,453,16,16,14400
1117,2406766,569,286,32,32,14400
1118,2406769,42,204,64,64,1800
1119,2406772,817,170,128,128,1800
1120,2406775,1171,147,256,256,1800
1121,2406785,2493,210,512,512,1800
1122,2406851,38,126,8,8,1800
1123,2406862,64,128,16,16,1800
1124,2406865,345,96,32,32,1800
1125,2406870,212,87,64,64,1800
1126,2406889,798,112,128,128,1800
1127,2406891,1231,125,256,256,1800
1128,2406901,2631,173,512,512,1800
1129,2407074,1200,89,256,256,1800
1130,2407178,2119,5029,153,153,7200
1131,2408404,25,427,256,256,1800
1132,2411256,28,7292,8,8,7200
1133,2411939,28,43279,528,528,43200
1134,2412066,2839,3968,825,825,3600
1135,2412913,54,20911,128,128,21600
1136,2412982,5920,3334,825,825,3600
1137,2412982,19020,43294,384,384,43200
1138,2412982,9282,3061,825,825,3600
1139,2413021,19381,44224,384,384,43200
1140,2414393,10542,2093,825,825,3600
1141,2414511,10845,3283,825,825,3600
1142,2414685,12369,1167,825,825,3600
1143,2414884,13374,1198,825,825,3600
1144,2415228,22050,6335,1024,1024,43200
1145,2415479,13185,8585,1024,1024,21600
1146,2416896,44,1875,8,8,1800
1147,2417741,48,965,128,128,1800
1148,2419110,48,8206,8,8,7200
1149,2419120,17,91,8,8,1860
1150,2419369,48,88,8,8,7200
1151,2419702,46,89,8,8,7200
1152,2419827,2413,6018,145,145,7200
1153,2419906,36,92,8,8,7200
1154,2420152,27,90,8,8,7200
1155,2420431,49,88,8,8,7200
1156,2420648,27,92,8,8,7200
1157,2420851,39,346,8,8,7200
1158,2421490,3650,7158,256,256,14400
1159,2421648,44,6887,16,16,7200
1160,2422199,7621,3604,256,256,14400
1161,2424483,7942,21691,128,128,21600
1162,2424485,7981,21727,128,128,21600
1163,2424697,88,832,8,8,1800
1164,2424786,426,3287,128,128,3600
1165,2424817,8634,22621,128,128,21600
1166,2424955,3351,10890,100,100,10800
1167,2425100,272,2907,128,128,3600
1168,2425154,8317,22639,128,128,21600
1169,2425327,968,2742,128,128,3600
1170,2425638,2649,3711,128,128,3600
1171,2425900,3161,3397,128,128,3600
1172,2425942,7963,21696,128,128,21600
1173,2426053,3428,335,128,128,3600
1174,2426192,3311,2895,128,128,3600
1175,2426670,17341,21695,128,128,21600
1176,2427566,26,7288,8,8,7200
1177,2430177,1848,8063,16,16,14400
1178,2433254,10425,7415,256,256,14400
1179,2433256,10443,7609,256,256,14400
1180,2433267,10725,7374,256,256,14400
1181,2433841,10190,20912,128,128,21600
1182,2434545,2709,7245,16,16,14400
1183,2434613,2687,7001,16,16,14400
1184,2435295,28,7291,8,8,7200
1185,2436816,28,3285,8,8,3600
1186,2437220,99,1559,8,8,1800
1187,2437231,638,466,16,16,1800
1188,2437234,473,469,32,32,1800
1189,2437238,1986,489,64,64,1800
1190,2437250,3123,503,128,128,1800
1191,2437252,6390,578,256,256,1800
1192,2437258,5992,714,512,512,1800
1193,2438235,48,1131,8,8,7200
1194,2438238,25,754,16,16,14400
1195,2438241,122,755,32,32,14400
1196,2438245,1358,742,64,64,1800
1197,2438255,2650,793,128,128,1800
1198,2438258,5403,880,256,256,1800
1199,2438261,5008,912,512,512,1800
1200,2438802,243,12732,24,24,14400
1201,2438957,188,12867,24,24,14400
1202,2439159,87,12727,24,24,14400
1203,2439197,68,12768,24,24,14400
1204,2439415,678,12822,24,24,14400
1205,2439792,2390,12771,24,24,14400
1206,2439798,2407,13982,24,24,14400
1207,2439939,2287,12766,24,24,14400
1208,2442991,27,7293,8,8,7200
1209,2448835,43,14482,16,16,14400
1210,2448893,47,7132,16,16,14400
1211,2448933,27,2445,16,16,14400
1212,2449833,27,110,32,32,1800
1213,2449834,45,132,32,32,1800
1214,2449835,65,170,32,32,1800
1215,2449837,82,193,32,32,1800
1216,2449839,98,214,32,32,1800
1217,2449840,135,235,32,32,1800
1218,2449842,171,257,32,32,1800
1219,2449852,187,311,32,32,1800
1220,2450532,41,112,32,32,1800
1221,2450533,61,129,32,32,1800
1222,2450535,19,188,32,32,1800
1223,2450536,76,171,32,32,1800
1224,2450546,86,209,32,32,1800
1225,2450548,104,228,32,32,1800
1226,2450550,138,252,32,32,1800
1227,2450552,192,292,32,32,1800
1228,2450594,194,7293,8,8,7200
1229,2451116,45,302,32,32,1800
1230,2451119,23,380,32,32,1800
1231,2451122,59,400,32,32,1800
1232,2451134,66,477,32,32,1800
1233,2451138,81,596,32,32,1800
1234,2451143,97,812,32,32,1800
1235,2451153,107,1145,32,32,1800
1236,2451158,120,1439,32,32,1800
1237,2451173,140,1838,32,32,1800
1238,2451179,157,991,32,32,1800
1239,2451192,295,859,32,32,1800
1240,2451199,350,778,32,32,1800
1241,2452334,74,2957,32,32,3600
1242,2452373,59,2617,32,32,3600
1243,2452387,68,2170,32,32,3600
1244,2453170,48,88,32,32,1800
1245,2453171,65,109,32,32,1800
1246,2453173,103,167,32,32,1800
1247,2453174,138,172,32,32,1800
1248,2453176,22,207,32,32,1800
1249,2453178,189,235,32,32,1800
1250,2453180,229,252,32,32,1800
1251,2453190,258,272,32,32,1800
1252,2453193,297,311,32,32,1800
1253,2453195,316,349,32,32,1800
1254,2453199,332,387,32,32,1800
1255,2453210,362,486,32,32,1800
1256,2453214,415,603,32,32,1800
1257,2453219,472,779,32,32,1800
1258,2453228,520,1148,32,32,1800
1259,2453234,594,1418,32,32,1800
1260,2453253,635,1812,32,32,1800
1261,2454411,26,21703,128,128,21600
1262,2454750,18,21702,128,128,21600
1263,2455818,27,21699,128,128,21600
1264,2456537,29,21706,128,128,21600
1265,2456893,21,21696,128,128,21600
1266,2458321,29,7297,8,8,7200
1267,2466045,20,7281,8,8,7200
1268,2466237,24,12762,24,24,14400
1269,2466254,26,21709,128,128,21600
1270,2466372,27,12818,24,24,14400
1271,2466420,19,12797,24,24,14400
1272,2466607,27,12796,24,24,14400
1273,2466829,37,12700,24,24,14400
1274,2466954,9,12702,24,24,14400
1275,2467130,27,12818,24,24,14400
1276,2467236,36,12723,24,24,14400
1277,2473709,18,7270,8,8,7200
1278,2476453,45,21691,128,128,21600
1279,2476864,25,21701,128,128,21600
1280,2477564,26,151,128,128,1800
1281,2477711,33,115,8,8,1800
1282,2477905,20,21705,128,128,21600
1283,2478274,24,312,32,32,1800
1284,2478276,42,352,32,32,1800
1285,2478280,58,411,32,32,1800
1286,2478291,65,511,32,32,1800
1287,2478295,82,646,32,32,1800
1288,2478300,98,819,32,32,1800
1289,2478310,107,1189,32,32,1800
1290,2478316,122,1460,32,32,1800
1291,2478352,105,51,128,128,3600
1292,2478531,26,427,64,64,3600
1293,2478632,40,21704,128,128,21600
1294,2479004,66,21697,128,128,21600
1295,2479004,48,107,32,32,1800
1296,2479206,59,341,32,32,1800
1297,2479781,29,127,64,64,1800
1298,2479939,59,113,8,8,1800
1299,2481193,28,7303,8,8,7200
1300,2481339,21,14488,32,32,14400
1301,2481392,27,7442,16,16,14400
1302,2481471,26,7678,16,16,14400
1303,2481609,28,481,16,16,3600
1304,2481829,22,277,16,16,3600
1305,2481882,29,279,16,16,9000
1306,2482031,20,67,32,32,7200
1307,2482132,62,5115,32,32,7200
1308,2482174,61,34,32,32,7200
1309,2482279,39,4574,32,32,7200
1310,2482348,27,4757,32,32,7200
1311,2483664,26,12754,24,24,14400
1312,2483704,27,12830,24,24,14400
1313,2483743,28,12751,24,24,14400
1314,2484263,19,12710,24,24,14400
1315,2484315,26,12750,24,24,14400
1316,2484342,18,12751,24,24,14400
1317,2484412,27,12772,24,24,14400
1318,2484909,17,92,32,32,1800
1319,2484999,47,1037,32,32,3600
1320,2485047,17,1095,32,32,3600
1321,2485078,26,979,32,32,3600
1322,2486203,25,12772,24,24,14400
